"cod_item";"fator";"faceta";"polo";"descricao";"widget";"cat_1";"cat_2";"cat_3";"cat_4";"cat_5";"gabarito";"a";"b";"c";"d"
"enem2011129176";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2011129176.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,41344;0,04783;0,13377;1
"enem2011129177";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2011129177.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,74436;1,698;0,2011;1
"enem2011129178";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2011129178.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,03092;2,35596;0,17;1
"enem2011129179";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2011129179.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,53869;1,66527;0,23544;1
"enem2011129180";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2011129180.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,00926;1,20709;0,19016;1
"enem2012149136";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149136.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,346;1,071;0,107;1
"enem2012149137";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149137.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,023;1,286;0,085;1
"enem2012149138";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149138.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,282;1,837;0,151;1
"enem2012149139";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149139.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,867;1,515;0,129;1
"enem2012149140";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149140.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,135;-1,259;0,201;1
"enem2012149141";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149141.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,483;-0,252;0,197;1
"enem2012149142";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149142.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,517;-0,047;0,173;1
"enem2012149143";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149143.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,306;0,46;0,176;1
"enem2012149144";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149144.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,353;0,55;0,186;1
"enem2012149145";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149145.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,384;0,633;0,16;1
"enem2012149146";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149146.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,898;1,628;0,128;1
"enem2012149147";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149147.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,113;1,76;0,222;1
"enem2012149148";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149148.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,786;1,911;0,138;1
"enem2012149149";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149149.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,576;2,062;0,189;1
"enem2012149150";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149150.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,079;1,617;0,29;1
"enem2012149151";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149151.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,305;1,406;0,305;1
"enem2012149152";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149152.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,797;1,306;0,12;1
"enem2012149153";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149153.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,544;1,267;0,269;1
"enem2012149154";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149154.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,738;0,754;0,196;1
"enem2012149155";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149155.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,369;0,826;0,148;1
"enem2012149156";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149156.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,764;0,956;0,129;1
"enem2012149157";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149157.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,589;0,603;0,137;1
"enem2012149158";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149158.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,366;0,465;0,114;1
"enem2012149159";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149159.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,613;0,452;0,124;1
"enem2012149160";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149160.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,8;-0,418;0,186;1
"enem2012149161";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149161.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,799;2,214;0,182;1
"enem2012149162";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149162.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,881;2,227;0,204;1
"enem2012149163";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149163.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,328;2,467;0,193;1
"enem2012149164";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149164.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,952;2,677;0,096;1
"enem2012149165";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149165.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,544;2,408;0,141;1
"enem2012149166";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149166.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,305;2,218;0,111;1
"enem2012149167";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149167.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,132;-0,048;0,176;1
"enem2012149168";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149168.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,324;1,019;0,124;1
"enem2012149169";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149169.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,453;0,875;0,19;1
"enem2012149170";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149170.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,479;0,795;0,195;1
"enem2012149171";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149171.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,198;0,699;0,158;1
"enem2012149172";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149172.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,042;3,236;0,108;1
"enem2012149173";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149173.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,312;3,255;0,143;1
"enem2012149174";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149174.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,24;3,242;0,18;1
"enem2012149175";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149175.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,891;2,719;0,12;1
"enem2012149176";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149176.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,309;2,521;0,16;1
"enem2012149177";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149177.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,552;2,084;0,228;1
"enem2012149178";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149178.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,738;1,953;0,123;1
"enem2012149179";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149179.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,035;1,851;0,256;1
"enem2012149180";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2012149180.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,508;1,659;0,175;1
"enem2013179136";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179136.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,01389;2,6845;0,14233;1
"enem2013179137";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179137.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,329;1,6;0,087;1
"enem2013179138";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179138.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,7321;1,44395;0,12945;1
"enem2013179139";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179139.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,87432;-0,18327;0,1013;1
"enem2013179140";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179140.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,23485;0,30828;0,20321;1
"enem2013179141";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179141.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,64437;2,0082;0,25458;1
"enem2013179142";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179142.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,40484;1,8758;0,0938;1
"enem2013179143";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179143.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,81179;1,721;0,14987;1
"enem2013179144";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179144.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,63412;1,7685;0,13052;1
"enem2013179145";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179145.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,62065;1,94868;0,16111;1
"enem2013179146";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179146.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,38025;1,01952;0,22361;1
"enem2013179147";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179147.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,10132;1,15101;0,18972;1
"enem2013179148";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179148.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,36408;0,77378;0,15282;1
"enem2013179149";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179149.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,57109;0,53915;0,09265;1
"enem2013179150";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179150.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,56195;4,27919;0,14427;1
"enem2013179151";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179151.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,69491;1,61513;0,06167;1
"enem2013179152";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179152.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,01156;0,98993;0,23233;1
"enem2013179153";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179153.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,87;1,3;0,043;1
"enem2013179154";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179154.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,01237;0,69759;0,05473;1
"enem2013179155";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179155.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,166;2,693;0,194;1
"enem2013179156";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179156.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,212;2,195;0,084;1
"enem2013179157";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179157.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,87865;1,86319;0,17739;1
"enem2013179158";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179158.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,4459;2,05864;0,18393;1
"enem2013179159";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179159.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,78;0,876;0,092;1
"enem2013179160";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179160.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,02072;2,5857;0,10265;1
"enem2013179161";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179161.jpg";"radio_image";"A";"B";"C";"D";"E";"B";0,09882;17,62443;0,21403;1
"enem2013179162";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179162.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,90899;2,19007;0,11531;1
"enem2013179163";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179163.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,89761;1,92982;0,21486;1
"enem2013179164";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179164.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,376;2,325;0,207;1
"enem2013179165";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179165.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,24756;1,93996;0,14157;1
"enem2013179166";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179166.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,55431;2,74384;0,13923;1
"enem2013179167";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179167.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,66541;1,32509;0,00301;1
"enem2013179168";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179168.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,79628;0,94476;0,13614;1
"enem2013179169";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179169.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,7295;-0,03256;0,15155;1
"enem2013179170";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179170.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,29253;14,23385;0,14042;1
"enem2013179171";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179171.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,433;2,406;0,183;1
"enem2013179172";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179172.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,59372;2,87014;0,16982;1
"enem2013179173";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179173.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,47734;2,12914;0,17148;1
"enem2013179174";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179174.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,10104;2,52253;0,20375;1
"enem2013179175";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179175.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,68854;3,68435;0,11905;1
"enem2013179176";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179176.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,79469;2,14272;0,11122;1
"enem2013179177";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179177.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,59488;1,39085;0,14724;1
"enem2013179178";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179178.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,79245;1,67777;0,092;1
"enem2013179179";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179179.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,02037;2,70479;0,0547;1
"enem2013179180";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2013179180.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,773;1,604;0,23;1
"enem2014207136";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207136.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,393;2,527;0,159;1
"enem2014207137";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207137.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,59248;2,00335;0,27155;1
"enem2014207138";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207138.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,22711;0,34727;0,17002;1
"enem2014207139";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207139.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,98404;2,2941;0,12322;1
"enem2014207140";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207140.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,78827;0,57549;0,02944;1
"enem2014207141";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207141.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,50301;1,15845;0,0992;1
"enem2014207142";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207142.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,87001;2,45188;0,18403;1
"enem2014207143";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207143.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,96518;0,66623;0,20892;1
"enem2014207144";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207144.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,78611;1,16553;0,41758;1
"enem2014207145";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207145.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,12088;1,70598;0,13132;1
"enem2014207146";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207146.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,61207;2,24783;0,13861;1
"enem2014207147";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207147.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,97988;1,52355;0,15177;1
"enem2014207148";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207148.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,83986;2,34426;0,21054;1
"enem2014207149";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207149.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,05986;-0,36006;0,09786;1
"enem2014207150";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207150.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,16526;1,53309;0,1566;1
"enem2014207151";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207151.jpg";"radio_image";"A";"B";"C";"D";"E";"B";0,31966;5,61338;0,08125;1
"enem2014207152";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207152.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,33909;3,71347;0,16889;1
"enem2014207153";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207153.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,98973;1,94698;0,25513;1
"enem2014207154";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207154.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,37431;1,9954;0,09041;1
"enem2014207155";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207155.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,319;2,237;0,043;1
"enem2014207156";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207156.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,92266;2,32163;0,16323;1
"enem2014207157";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207157.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,23693;1,47277;0,1419;1
"enem2014207158";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207158.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,52961;2,78945;0,05833;1
"enem2014207159";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207159.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,953;1,224;0,155;1
"enem2014207160";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207160.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,07069;1,76537;0,05082;1
"enem2014207161";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207161.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,19845;2,03551;0,22723;1
"enem2014207162";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207162.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,61297;2,98793;0,21584;1
"enem2014207164";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207164.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,13099;1,96098;0,11968;1
"enem2014207165";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207165.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,91539;3,76906;0,14461;1
"enem2014207166";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207166.jpg";"radio_image";"A";"B";"C";"D";"E";"A";0,15248;11,43966;0,21171;1
"enem2014207167";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207167.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,69037;3,30438;0,12863;1
"enem2014207168";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207168.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,36469;2,376;0,0966;1
"enem2014207169";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207169.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,58133;2,1276;0,12547;1
"enem2014207170";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2014207170.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,6867;1,70676;0,16663;1
